filename,label,label_name,error_type,error_explanation
ID93V5.wav,0,correct,null,Dengungan ghunnah sudah tepat.
ID93V7.wav,0,correct,null,Dengungan ghunnah sudah tepat.
ID93V8.wav,0,correct,null,Dengungan ghunnah sudah tepat.
ID94V4.wav,0,correct,null,Dengungan ghunnah sudah tepat.
ID94V5.wav,0,correct,null,Dengungan ghunnah sudah tepat.
ID94V7.wav,0,correct,null,Dengungan ghunnah sudah tepat.
ID94V8.wav,0,correct,null,Dengungan ghunnah sudah tepat.
ID95V4.wav,0,correct,null,Pengucapan ghunnah sudah sangat baik.
ID95V5.wav,0,correct,null,Pengucapan ghunnah sudah sangat baik.
ID95V7.wav,0,correct,null,Pengucapan ghunnah sudah sangat baik.
ID95V8.wav,0,correct,null,Pengucapan ghunnah sudah sangat baik.
ID96V4.wav,0,correct,null,Pengucapan ghunnah sudah sangat baik.
ID96V5.wav,0,correct,null,Pengucapan ghunnah sudah sangat baik.
ID96V7.wav,0,correct,null,Pengucapan ghunnah sudah sangat baik.
ID96V8.wav,0,correct,null,Pengucapan ghunnah sudah sangat baik.
ID97V4.wav,0,correct,null,Bacaan ghunnah sudah sempurna.
ID97V5.wav,0,correct,null,Bacaan ghunnah sudah sempurna.
ID97V7.wav,0,correct,null,Bacaan ghunnah sudah sempurna.
ID97V8.wav,0,correct,null,Bacaan ghunnah sudah sempurna.
ID98V4.wav,0,correct,null,Pengucapan ghunnah sudah sesuai dengan kaidah.
ID98V5.wav,0,correct,null,Pengucapan ghunnah sudah sesuai dengan kaidah.
ID98V7.wav,0,correct,null,Pengucapan ghunnah sudah sesuai dengan kaidah.
ID98V8.wav,0,correct,null,Pengucapan ghunnah sudah sesuai dengan kaidah.
ID99V4.wav,0,correct,null,Pengucapan ghunnah sudah sesuai dengan kaidah.
ID99V5.wav,0,correct,null,Pengucapan ghunnah sudah sesuai dengan kaidah.
ID99V7.wav,0,correct,null,Pengucapan ghunnah sudah sesuai dengan kaidah.
ID99V8.wav,0,correct,null,Pengucapan ghunnah sudah sesuai dengan kaidah.
ID100V4.wav,0,correct,null,Ghunnah sudah terdengar jelas.
ID100V5.wav,0,correct,null,Ghunnah sudah terdengar jelas.
ID100V7.wav,0,correct,null,Ghunnah sudah terdengar jelas.
ID101V4.wav,1,error,ghunnah,Dengungan ghunnah masih belum sempurna.
ID101V5.wav,1,error,ghunnah,Dengungan ghunnah masih belum sempurna.
ID101V7.wav,1,error,ghunnah,Dengungan ghunnah masih belum sempurna.
ID101V8.wav,1,error,ghunnah,Dengungan ghunnah masih belum sempurna.
ID102V4.wav,1,error,ghunnah,Perlu latihan agar bacaan ghunnah lebih baik.
ID102V5.wav,1,error,ghunnah,Perlu latihan agar bacaan ghunnah lebih baik.
ID102V7.wav,1,error,ghunnah,Perlu latihan agar bacaan ghunnah lebih baik.
ID102V8.wav,1,error,ghunnah,Perlu latihan agar bacaan ghunnah lebih baik.
ID103V4.wav,1,error,ghunnah,Perhatikan dengungan ghunnah agar lebih tepat.
ID103V5.wav,1,error,ghunnah,Perhatikan dengungan ghunnah agar lebih tepat.
ID103V7.wav,1,error,ghunnah,Perhatikan dengungan ghunnah agar lebih tepat.
ID103V8.wav,1,error,ghunnah,Perhatikan dengungan ghunnah agar lebih tepat.
ID104V4.wav,1,error,ghunnah,Diperbaiki agar ghunnah sesuai dengan kaidah.
ID104V5.wav,1,error,ghunnah,Diperbaiki agar ghunnah sesuai dengan kaidah.
ID104V7.wav,1,error,ghunnah,Diperbaiki agar ghunnah sesuai dengan kaidah.
ID104V8.wav,1,error,ghunnah,Diperbaiki agar ghunnah sesuai dengan kaidah.
ID105V4.wav,1,error,ghunnah,Ada kesalahan dalam pengucapan ghunnah.
ID105V5.wav,1,error,ghunnah,Ada kesalahan dalam pengucapan ghunnah.
ID105V7.wav,1,error,ghunnah,Ada kesalahan dalam pengucapan ghunnah.
ID105V8.wav,1,error,ghunnah,Ada kesalahan dalam pengucapan ghunnah.
ID106V4.wav,1,error,ghunnah,Ada kesalahan dalam pengucapan ghunnah.
ID106V5.wav,1,error,ghunnah,Ada kesalahan dalam pengucapan ghunnah.
ID106V7.wav,1,error,ghunnah,Ada kesalahan dalam pengucapan ghunnah.
ID106V8.wav,1,error,ghunnah,Ada kesalahan dalam pengucapan ghunnah.
ID107V4.wav,1,error,ghunnah,Perlu latihan agar bacaan ghunnah lebih baik.
ID107V5.wav,1,error,ghunnah,Perlu latihan agar bacaan ghunnah lebih baik.
ID107V7.wav,1,error,ghunnah,Perlu latihan agar bacaan ghunnah lebih baik.
ID107V8.wav,1,error,ghunnah,Perlu latihan agar bacaan ghunnah lebih baik.
ID108V4.wav,1,error,ghunnah,Ada kesalahan dalam pengucapan ghunnah.
ID108V5.wav,1,error,ghunnah,Ada kesalahan dalam pengucapan ghunnah.
ID108V7.wav,1,error,ghunnah,Ada kesalahan dalam pengucapan ghunnah.
ID108V8.wav,1,error,ghunnah,Ada kesalahan dalam pengucapan ghunnah.
ID109V4.wav,0,correct,null,Dengungan ghunnah sudah tepat.
ID109V5.wav,0,correct,null,Dengungan ghunnah sudah tepat.
ID109V7.wav,0,correct,null,Dengungan ghunnah sudah tepat.
ID109V8.wav,0,correct,null,Dengungan ghunnah sudah tepat.
ID110V4.wav,0,correct,null,Ghunnah sudah terdengar jelas.
ID110V5.wav,0,correct,null,Ghunnah sudah terdengar jelas.
ID110V7.wav,0,correct,null,Ghunnah sudah terdengar jelas.
ID110V8.wav,0,correct,null,Ghunnah sudah terdengar jelas.
ID111V4.wav,0,correct,null,Ghunnah sudah terdengar jelas.
ID111V5.wav,0,correct,null,Ghunnah sudah terdengar jelas.
ID111V7.wav,0,correct,null,Ghunnah sudah terdengar jelas.
ID111V8.wav,0,correct,null,Ghunnah sudah terdengar jelas.
ID112V4.wav,1,error,ghunnah,Diperbaiki agar ghunnah sesuai dengan kaidah.
ID112V5.wav,1,error,ghunnah,Diperbaiki agar ghunnah sesuai dengan kaidah.
ID112V7.wav,1,error,ghunnah,Diperbaiki agar ghunnah sesuai dengan kaidah.
ID112V8.wav,1,error,ghunnah,Diperbaiki agar ghunnah sesuai dengan kaidah.
ID113V4.wav,0,correct,null,Ghunnah sudah terdengar jelas.
ID113V5.wav,0,correct,null,Ghunnah sudah terdengar jelas.
ID113V7.wav,0,correct,null,Ghunnah sudah terdengar jelas.
ID113V8.wav,0,correct,null,Ghunnah sudah terdengar jelas.
ID114V4.wav,1,error,ghunnah,Ada kesalahan dalam pengucapan ghunnah.
ID114V5.wav,1,error,ghunnah,Ada kesalahan dalam pengucapan ghunnah.
ID114V7.wav,1,error,ghunnah,Ada kesalahan dalam pengucapan ghunnah.
ID114V8.wav,1,error,ghunnah,Ada kesalahan dalam pengucapan ghunnah.
ID115V4.wav,1,error,ghunnah,Diperbaiki agar ghunnah sesuai dengan kaidah.
ID115V5.wav,1,error,ghunnah,Diperbaiki agar ghunnah sesuai dengan kaidah.
ID115V7.wav,1,error,ghunnah,Diperbaiki agar ghunnah sesuai dengan kaidah.
ID115V8.wav,1,error,ghunnah,Diperbaiki agar ghunnah sesuai dengan kaidah.
ID116V4.wav,1,error,ghunnah,Perlu latihan agar bacaan ghunnah lebih baik.
ID116V5.wav,1,error,ghunnah,Perlu latihan agar bacaan ghunnah lebih baik.
ID116V7.wav,1,error,ghunnah,Perlu latihan agar bacaan ghunnah lebih baik.
ID116V8.wav,1,error,ghunnah,Perlu latihan agar bacaan ghunnah lebih baik.
ID117V4.wav,0,correct,null,Pengucapan ghunnah sudah sangat baik.
ID117V5.wav,0,correct,null,Pengucapan ghunnah sudah sangat baik.
ID117V7.wav,0,correct,null,Pengucapan ghunnah sudah sangat baik.
ID117V8.wav,0,correct,null,Pengucapan ghunnah sudah sangat baik.
ID118V4.wav,0,correct,null,Bacaan ghunnah sudah sempurna.
ID118V5.wav,0,correct,null,Bacaan ghunnah sudah sempurna.
ID118V7.wav,0,correct,null,Bacaan ghunnah sudah sempurna.
ID118V8.wav,0,correct,null,Bacaan ghunnah sudah sempurna.
ID119V4.wav,0,correct,null,Ghunnah sudah terdengar jelas.
ID119V5.wav,0,correct,null,Ghunnah sudah terdengar jelas.
ID119V7.wav,0,correct,null,Ghunnah sudah terdengar jelas.
ID119V8.wav,0,correct,null,Ghunnah sudah terdengar jelas.
ID120V4.wav,1,error,ghunnah,Dengungan ghunnah masih belum sempurna.
ID120V5.wav,1,error,ghunnah,Dengungan ghunnah masih belum sempurna.
ID120V7.wav,1,error,ghunnah,Dengungan ghunnah masih belum sempurna.
ID120V8.wav,1,error,ghunnah,Dengungan ghunnah masih belum sempurna.
ID121V4.wav,1,error,ghunnah,Ada kesalahan dalam pengucapan ghunnah.
ID121V5.wav,1,error,ghunnah,Ada kesalahan dalam pengucapan ghunnah.
ID121V7.wav,1,error,ghunnah,Ada kesalahan dalam pengucapan ghunnah.
ID121V8.wav,1,error,ghunnah,Ada kesalahan dalam pengucapan ghunnah.
ID122V4.wav,1,error,ghunnah,Perhatikan dengungan ghunnah agar lebih tepat.
ID122V5.wav,1,error,ghunnah,Perhatikan dengungan ghunnah agar lebih tepat.
ID122V7.wav,1,error,ghunnah,Perhatikan dengungan ghunnah agar lebih tepat.
ID122V8.wav,1,error,ghunnah,Perhatikan dengungan ghunnah agar lebih tepat.
ID123V4.wav,0,correct,null,Bacaan ghunnah sudah sempurna.
ID123V5.wav,0,correct,null,Bacaan ghunnah sudah sempurna.
ID123V7.wav,0,correct,null,Bacaan ghunnah sudah sempurna.
ID123V8.wav,0,correct,null,Bacaan ghunnah sudah sempurna.
ID135V5.wav,1,error,ghunnah,Ada kesalahan dalam pengucapan ghunnah.
ID135V7.wav,1,error,ghunnah,Ada kesalahan dalam pengucapan ghunnah.
ID135V8.wav,1,error,ghunnah,Ada kesalahan dalam pengucapan ghunnah.
ID136V4.wav,0,correct,null,Dengungan ghunnah sudah tepat.
ID136V5.wav,0,correct,null,Dengungan ghunnah sudah tepat.
ID136V7.wav,0,correct,null,Dengungan ghunnah sudah tepat.
ID136V8.wav,0,correct,null,Dengungan ghunnah sudah tepat.
ID137V4.wav,1,error,ghunnah,Perlu latihan agar bacaan ghunnah lebih baik.
ID137V5.wav,1,error,ghunnah,Perlu latihan agar bacaan ghunnah lebih baik.
ID137V7.wav,1,error,ghunnah,Perlu latihan agar bacaan ghunnah lebih baik.
ID137V8.wav,1,error,ghunnah,Perlu latihan agar bacaan ghunnah lebih baik.
ID138V4.wav,1,error,ghunnah,Diperbaiki agar ghunnah sesuai dengan kaidah.
ID138V5.wav,1,error,ghunnah,Diperbaiki agar ghunnah sesuai dengan kaidah.
ID138V7.wav,1,error,ghunnah,Diperbaiki agar ghunnah sesuai dengan kaidah.
ID138V8.wav,1,error,ghunnah,Diperbaiki agar ghunnah sesuai dengan kaidah.
ID124V4.wav,1,error,ghunnah,Perlu latihan agar bacaan ghunnah lebih baik.
ID124V5.wav,1,error,ghunnah,Perlu latihan agar bacaan ghunnah lebih baik.
ID124V7.wav,1,error,ghunnah,Perlu latihan agar bacaan ghunnah lebih baik.
ID124V8.wav,1,error,ghunnah,Perlu latihan agar bacaan ghunnah lebih baik.
ID125V4.wav,1,error,ghunnah,Ada kesalahan dalam pengucapan ghunnah.
ID125V5.wav,1,error,ghunnah,Ada kesalahan dalam pengucapan ghunnah.
ID125V7.wav,1,error,ghunnah,Ada kesalahan dalam pengucapan ghunnah.
ID125V8.wav,1,error,ghunnah,Ada kesalahan dalam pengucapan ghunnah.
ID126V4.wav,1,error,ghunnah,Diperbaiki agar ghunnah sesuai dengan kaidah.
ID126V5.wav,1,error,ghunnah,Diperbaiki agar ghunnah sesuai dengan kaidah.
ID126V7.wav,1,error,ghunnah,Diperbaiki agar ghunnah sesuai dengan kaidah.
ID126V8.wav,1,error,ghunnah,Diperbaiki agar ghunnah sesuai dengan kaidah.
ID127V4.wav,1,error,ghunnah,Ada kesalahan dalam pengucapan ghunnah.
ID127V5.wav,1,error,ghunnah,Ada kesalahan dalam pengucapan ghunnah.
ID127V7.wav,1,error,ghunnah,Ada kesalahan dalam pengucapan ghunnah.
ID127V8.wav,1,error,ghunnah,Ada kesalahan dalam pengucapan ghunnah.
ID128V4.wav,1,error,ghunnah,Dengungan ghunnah masih belum sempurna.
ID128V5.wav,1,error,ghunnah,Dengungan ghunnah masih belum sempurna.
ID128V7.wav,1,error,ghunnah,Dengungan ghunnah masih belum sempurna.
ID128V8.wav,1,error,ghunnah,Dengungan ghunnah masih belum sempurna.
ID129V4.wav,1,error,ghunnah,Dengungan ghunnah masih belum sempurna.
ID129V5.wav,1,error,ghunnah,Dengungan ghunnah masih belum sempurna.
ID129V7.wav,1,error,ghunnah,Dengungan ghunnah masih belum sempurna.
ID129V8.wav,1,error,ghunnah,Dengungan ghunnah masih belum sempurna.
ID130V4.wav,1,error,ghunnah,Dengungan ghunnah masih belum sempurna.
ID130V5.wav,1,error,ghunnah,Dengungan ghunnah masih belum sempurna.
ID130V7.wav,1,error,ghunnah,Dengungan ghunnah masih belum sempurna.
ID130V8.wav,1,error,ghunnah,Dengungan ghunnah masih belum sempurna.
ID131V4.wav,1,error,ghunnah,Diperbaiki agar ghunnah sesuai dengan kaidah.
ID131V5.wav,1,error,ghunnah,Diperbaiki agar ghunnah sesuai dengan kaidah.
ID131V7.wav,1,error,ghunnah,Diperbaiki agar ghunnah sesuai dengan kaidah.
ID131V8.wav,1,error,ghunnah,Diperbaiki agar ghunnah sesuai dengan kaidah.
ID132V4.wav,0,correct,null,Ghunnah sudah terdengar jelas.
ID132V5.wav,0,correct,null,Ghunnah sudah terdengar jelas.
ID132V7.wav,0,correct,null,Ghunnah sudah terdengar jelas.
ID132V8.wav,0,correct,null,Ghunnah sudah terdengar jelas.
ID133V4.wav,0,correct,null,Ghunnah sudah terdengar jelas.
ID133V5.wav,0,correct,null,Ghunnah sudah terdengar jelas.
ID133V7.wav,0,correct,null,Ghunnah sudah terdengar jelas.
ID133V8.wav,0,correct,null,Ghunnah sudah terdengar jelas.
ID134V4.wav,1,error,ghunnah,Dengungan ghunnah masih belum sempurna.
ID134V5.wav,1,error,ghunnah,Dengungan ghunnah masih belum sempurna.
ID134V7.wav,1,error,ghunnah,Dengungan ghunnah masih belum sempurna.
ID134V8.wav,1,error,ghunnah,Dengungan ghunnah masih belum sempurna.
ID135V4.wav,1,error,ghunnah,Ada kesalahan dalam pengucapan ghunnah.
ID139V4.wav,1,error,ghunnah,Perhatikan dengungan ghunnah agar lebih tepat
ID139V5.wav,1,error,ghunnah,Diperbaiki agar ghunnah sesuai dengan kaidah
ID139V7.wav,1,error,ghunnah,Diperbaiki agar ghunnah sesuai dengan kaidah
ID139V8.wav,1,error,ghunnah,Dengungan ghunnah masih belum sempurna
ID140V4.wav,1,error,ghunnah,Perhatikan dengungan ghunnah agar lebih tepat
ID140V5.wav,1,error,ghunnah,Ada kesalahan dalam pengucapan ghunnah
ID140V7.wav,1,error,ghunnah,Diperbaiki agar ghunnah sesuai dengan kaidah
ID140V8.wav,1,error,ghunnah,Ada kesalahan dalam pengucapan ghunnah
ID141V4.wav,1,error,ghunnah,Diperbaiki agar ghunnah sesuai dengan kaidah
ID141V5.wav,1,error,ghunnah,Ada kesalahan dalam pengucapan ghunnah
ID141V7.wav,1,error,ghunnah,Perlu latihan agar bacaan ghunnah lebih baik
ID141V8.wav,1,error,ghunnah,Dengungan ghunnah masih belum sempurna
ID142V4.wav,1,error,ghunnah,Diperbaiki agar ghunnah sesuai dengan kaidah
ID142V5.wav,1,error,ghunnah,Dengungan ghunnah masih belum sempurna
ID142V7.wav,1,error,ghunnah,Perhatikan dengungan ghunnah agar lebih tepat
ID142V8.wav,1,error,ghunnah,Perlu latihan agar bacaan ghunnah lebih baik
ID143V4.wav,1,error,ghunnah,Perhatikan dengungan ghunnah agar lebih tepat
ID143V5.wav,1,error,ghunnah,Perlu latihan agar bacaan ghunnah lebih baik
ID143V7.wav,1,error,ghunnah,Dengungan ghunnah masih belum sempurna
ID143V8.wav,1,error,ghunnah,Perhatikan dengungan ghunnah agar lebih tepat
ID144V4.wav,0,correct,null,Dengungan ghunnah sudah tepat
ID144V5.wav,0,correct,null,Ghunnah sudah terdengar jelas
ID144V7.wav,0,correct,null,Pengucapan ghunnah sudah sangat baik
ID144V8.wav,0,correct,null,Ghunnah sudah terdengar jelas
ID145V4.wav,0,correct,null,Bacaan ghunnah sudah sempurna
ID145V5.wav,0,correct,null,Bacaan ghunnah sudah sempurna
ID145V7.wav,0,correct,null,Bacaan ghunnah sudah sempurna
ID145V8.wav,0,correct,null,Dengungan ghunnah sudah tepat
ID146V4.wav,0,correct,null,Ghunnah sudah terdengar jelas
ID146V5.wav,0,correct,null,Ghunnah sudah terdengar jelas
ID146V7.wav,0,correct,null,Ghunnah sudah terdengar jelas
ID146V8.wav,0,correct,null,Bacaan ghunnah sudah sempurna
ID147V4.wav,0,correct,null,Pengucapan ghunnah sudah sangat baik
ID147V5.wav,0,correct,null,Dengungan ghunnah sudah tepat
ID147V7.wav,0,correct,null,Pengucapan ghunnah sudah sangat baik
ID147V8.wav,0,correct,null,Pengucapan ghunnah sudah sesuai dengan kaidah
ID148V4.wav,0,correct,null,Dengungan ghunnah sudah tepat
ID148V5.wav,0,correct,null,Dengungan ghunnah sudah tepat
ID148V7.wav,0,correct,null,Pengucapan ghunnah sudah sangat baik
ID148V8.wav,0,correct,null,Dengungan ghunnah sudah tepat
ID149V4.wav,0,correct,null,Pengucapan ghunnah sudah sesuai dengan kaidah
ID149V5.wav,0,correct,null,Pengucapan ghunnah sudah sangat baik
ID149V7.wav,0,correct,null,Pengucapan ghunnah sudah sesuai dengan kaidah
ID149V8.wav,0,correct,null,Pengucapan ghunnah sudah sangat baik
ID150V4.wav,0,correct,null,Dengungan ghunnah sudah tepat
ID150V5.wav,0,correct,null,Pengucapan ghunnah sudah sangat baik
ID150V7.wav,0,correct,null,Bacaan ghunnah sudah sempurna
ID150V8.wav,0,correct,null,Ghunnah sudah terdengar jelas
ID151V4.wav,0,correct,null,Pengucapan ghunnah sudah sesuai dengan kaidah
ID151V5.wav,0,correct,null,Dengungan ghunnah sudah tepat
ID151V7.wav,0,correct,null,Bacaan ghunnah sudah sempurna
ID151V8.wav,0,correct,null,Dengungan ghunnah sudah tepat
ID152V4.wav,0,correct,null,Bacaan ghunnah sudah sempurna
ID152V5.wav,0,correct,null,Pengucapan ghunnah sudah sesuai dengan kaidah
ID152V7.wav,0,correct,null,Pengucapan ghunnah sudah sangat baik
ID152V8.wav,0,correct,null,Ghunnah sudah terdengar jelas
ID153V4.wav,1,error,ghunnah,Dengungan ghunnah masih belum sempurna
ID153V5.wav,1,error,ghunnah,Diperbaiki agar ghunnah sesuai dengan kaidah
ID153V7.wav,1,error,ghunnah,Diperbaiki agar ghunnah sesuai dengan kaidah
ID153V8.wav,1,error,ghunnah,Perlu latihan agar bacaan ghunnah lebih baik
ID154V4.wav,1,error,ghunnah,Perlu latihan agar bacaan ghunnah lebih baik
ID154V5.wav,1,error,ghunnah,Perlu latihan agar bacaan ghunnah lebih baik
ID154V7.wav,1,error,ghunnah,Perhatikan dengungan ghunnah agar lebih tepat
ID154V8.wav,1,error,ghunnah,Ada kesalahan dalam pengucapan ghunnah
ID155V4.wav,1,error,ghunnah,Dengungan ghunnah masih belum sempurna
ID155V5.wav,1,error,ghunnah,Perhatikan dengungan ghunnah agar lebih tepat
ID155V7.wav,1,error,ghunnah,Ada kesalahan dalam pengucapan ghunnah
ID155V8.wav,1,error,ghunnah,Diperbaiki agar ghunnah sesuai dengan kaidah
ID156V4.wav,1,error,ghunnah,Diperbaiki agar ghunnah sesuai dengan kaidah
ID156V5.wav,1,error,ghunnah,Perlu latihan agar bacaan ghunnah lebih baik
ID156V7.wav,1,error,ghunnah,Perlu latihan agar bacaan ghunnah lebih baik
ID156V8.wav,1,error,ghunnah,Dengungan ghunnah masih belum sempurna
ID157V4.wav,0,correct,null,Bacaan ghunnah sudah sempurna
ID157V5.wav,0,correct,null,Pengucapan ghunnah sudah sangat baik
ID157V7.wav,0,correct,null,Pengucapan ghunnah sudah sangat baik
ID157V8.wav,0,correct,null,Pengucapan ghunnah sudah sesuai dengan kaidah
ID158V4.wav,1,error,ghunnah,Perhatikan dengungan ghunnah agar lebih tepat
ID158V5.wav,1,error,ghunnah,Dengungan ghunnah masih belum sempurna
ID158V7.wav,1,error,ghunnah,Perlu latihan agar bacaan ghunnah lebih baik
ID158V8.wav,1,error,ghunnah,Dengungan ghunnah masih belum sempurna
ID159V4.wav,0,correct,null,Pengucapan ghunnah sudah sangat baik
ID159V5.wav,0,correct,null,Bacaan ghunnah sudah sempurna
ID159V7.wav,0,correct,null,Dengungan ghunnah sudah tepat
ID159V8.wav,0,correct,null,Ghunnah sudah terdengar jelas
ID160V4.wav,1,error,ghunnah,Perhatikan dengungan ghunnah agar lebih tepat
ID160V5.wav,1,error,ghunnah,Diperbaiki agar ghunnah sesuai dengan kaidah
ID160V7.wav,1,error,ghunnah,Dengungan ghunnah masih belum sempurna
ID160V8.wav,1,error,ghunnah,Diperbaiki agar ghunnah sesuai dengan kaidah
ID161V4.wav,0,correct,null,Ghunnah sudah terdengar jelas
ID161V5.wav,0,correct,null,Dengungan ghunnah sudah tepat
ID161V7.wav,0,correct,null,Pengucapan ghunnah sudah sesuai dengan kaidah
ID161V8.wav,0,correct,null,Dengungan ghunnah sudah tepat
ID162V4.wav,0,correct,null,Pengucapan ghunnah sudah sesuai dengan kaidah
ID162V5.wav,0,correct,null,Dengungan ghunnah sudah tepat
ID162V7.wav,0,correct,null,Dengungan ghunnah sudah tepat
ID162V8.wav,0,correct,null,Dengungan ghunnah sudah tepat
ID163V4.wav,0,correct,null,Ghunnah sudah terdengar jelas
ID163V5.wav,0,correct,null,Bacaan ghunnah sudah sempurna
ID163V7.wav,0,correct,null,Pengucapan ghunnah sudah sesuai dengan kaidah
ID163V8.wav,0,correct,null,Pengucapan ghunnah sudah sangat baik
ID164V4.wav,0,correct,null,Pengucapan ghunnah sudah sesuai dengan kaidah
ID164V5.wav,0,correct,null,Bacaan ghunnah sudah sempurna
ID164V7.wav,0,correct,null,Dengungan ghunnah sudah tepat
ID164V8.wav,0,correct,null,Ghunnah sudah terdengar jelas
ID165V4.wav,1,error,ghunnah,Perhatikan dengungan ghunnah agar lebih tepat
ID165V5.wav,1,error,ghunnah,Perhatikan dengungan ghunnah agar lebih tepat
ID165V7.wav,1,error,ghunnah,Perlu latihan agar bacaan ghunnah lebih baik
ID165V8.wav,1,error,ghunnah,Perlu latihan agar bacaan ghunnah lebih baik
ID166V4.wav,1,error,ghunnah,Perhatikan dengungan ghunnah agar lebih tepat
ID166V5.wav,1,error,ghunnah,Perlu latihan agar bacaan ghunnah lebih baik
ID166V7.wav,1,error,ghunnah,Ada kesalahan dalam pengucapan ghunnah
ID166V8.wav,1,error,ghunnah,Perhatikan dengungan ghunnah agar lebih tepat
ID167V4.wav,0,correct,null,Pengucapan ghunnah sudah sangat baik
ID167V5.wav,0,correct,null,Pengucapan ghunnah sudah sangat baik
ID167V7.wav,0,correct,null,Dengungan ghunnah sudah tepat
ID167V8.wav,0,correct,null,Pengucapan ghunnah sudah sangat baik
ID168V4.wav,0,correct,null,Dengungan ghunnah sudah tepat
ID168V5.wav,0,correct,null,Bacaan ghunnah sudah sempurna
ID168V7.wav,0,correct,null,Dengungan ghunnah sudah tepat
ID168V8.wav,0,correct,null,Bacaan ghunnah sudah sempurna
ID169V4.wav,1,error,ghunnah,Perhatikan dengungan ghunnah agar lebih tepat
ID169V5.wav,1,error,ghunnah,Ada kesalahan dalam pengucapan ghunnah
ID169V7.wav,1,error,ghunnah,Dengungan ghunnah masih belum sempurna
ID169V8.wav,1,error,ghunnah,Diperbaiki agar ghunnah sesuai dengan kaidah
ID170V4.wav,1,error,ghunnah,Ada kesalahan dalam pengucapan ghunnah
ID170V5.wav,1,error,ghunnah,Ada kesalahan dalam pengucapan ghunnah
ID170V7.wav,1,error,ghunnah,Perhatikan dengungan ghunnah agar lebih tepat
ID170V8.wav,1,error,ghunnah,Perhatikan dengungan ghunnah agar lebih tepat
ID171V4.wav,1,error,ghunnah,Perhatikan dengungan ghunnah agar lebih tepat
ID171V5.wav,1,error,ghunnah,Ada kesalahan dalam pengucapan ghunnah
ID171V7.wav,1,error,ghunnah,Perlu latihan agar bacaan ghunnah lebih baik
ID171V8.wav,1,error,ghunnah,Diperbaiki agar ghunnah sesuai dengan kaidah
ID172V4.wav,1,error,ghunnah,Diperbaiki agar ghunnah sesuai dengan kaidah
ID172V5.wav,1,error,ghunnah,Perhatikan dengungan ghunnah agar lebih tepat
ID172V7.wav,1,error,ghunnah,Perhatikan dengungan ghunnah agar lebih tepat
ID172V8.wav,1,error,ghunnah,Perlu latihan agar bacaan ghunnah lebih baik
ID173V4.wav,1,error,ghunnah,Perlu latihan agar bacaan ghunnah lebih baik
ID173V5.wav,1,error,ghunnah,Perlu latihan agar bacaan ghunnah lebih baik
ID174V4.wav,1,error,ghunnah,Diperbaiki agar ghunnah sesuai dengan kaidah
ID174V5.wav,1,error,ghunnah,Diperbaiki agar ghunnah sesuai dengan kaidah
ID174V7.wav,1,error,ghunnah,Perhatikan dengungan ghunnah agar lebih tepat
ID174V8.wav,1,error,ghunnah,Perlu latihan agar bacaan ghunnah lebih baik
ID175V4.wav,1,error,ghunnah,Dengungan ghunnah masih belum sempurna
ID175V5.wav,1,error,ghunnah,Perlu latihan agar bacaan ghunnah lebih baik
ID175V7.wav,1,error,ghunnah,Perlu latihan agar bacaan ghunnah lebih baik
ID175V8.wav,1,error,ghunnah,Perlu latihan agar bacaan ghunnah lebih baik
ID176V4.wav,1,error,ghunnah,Perlu latihan agar bacaan ghunnah lebih baik
ID176V5.wav,1,error,ghunnah,Diperbaiki agar ghunnah sesuai dengan kaidah
ID176V7.wav,1,error,ghunnah,Ada kesalahan dalam pengucapan ghunnah
ID176V8.wav,1,error,ghunnah,Perhatikan dengungan ghunnah agar lebih tepat
ID177V4.wav,0,correct,null,Bacaan ghunnah sudah sempurna
ID177V5.wav,0,correct,null,Pengucapan ghunnah sudah sangat baik
ID177V7.wav,0,correct,null,Bacaan ghunnah sudah sempurna
ID177V8.wav,0,correct,null,Pengucapan ghunnah sudah sesuai dengan kaidah
ID178V4.wav,0,correct,null,Pengucapan ghunnah sudah sangat baik
ID178V5.wav,0,correct,null,Ghunnah sudah terdengar jelas
ID178V7.wav,0,correct,null,Bacaan ghunnah sudah sempurna
ID178V8.wav,0,correct,null,Bacaan ghunnah sudah sempurna
ID179V4.wav,0,correct,null,Pengucapan ghunnah sudah sesuai dengan kaidah
ID179V7.wav,0,correct,null,Ghunnah sudah terdengar jelas
ID179V8.wav,0,correct,null,Ghunnah sudah terdengar jelas
ID180V4.wav,0,correct,null,Ghunnah sudah terdengar jelas
ID180V5.wav,0,correct,null,Pengucapan ghunnah sudah sesuai dengan kaidah
ID180V7.wav,0,correct,null,Bacaan ghunnah sudah sempurna
ID180V8.wav,0,correct,null,Dengungan ghunnah sudah tepat
ID181V4.wav,0,correct,null,Bacaan ghunnah sudah sempurna
ID181V5.wav,0,correct,null,Dengungan ghunnah sudah tepat
ID181V7.wav,0,correct,null,Pengucapan ghunnah sudah sangat baik
ID181V8.wav,0,correct,null,Pengucapan ghunnah sudah sangat baik
ID182V4.wav,0,correct,null,Dengungan ghunnah sudah tepat
ID182V5.wav,0,correct,null,Pengucapan ghunnah sudah sesuai dengan kaidah
ID182V7.wav,0,correct,null,Pengucapan ghunnah sudah sesuai dengan kaidah
ID182V8.wav,0,correct,null,Pengucapan ghunnah sudah sangat baik
ID183V4.wav,0,correct,null,Ghunnah sudah terdengar jelas
